X1,X2,X3,X4
4.673488534232222,3.154531520643085,1.277049024907353,0.1733113738613483
5.167374125224796,3.4536033395898786,1.749888977947419,0.41340033913056606
5.291542751147924,3.896653454580277,1.5701544539904022,0.4148113072001206
4.7025633542534795,3.2742462482628154,1.4415407693417766,0.28105918368664234
4.984543786144727,3.5202248999169568,1.6724847912787069,0.10888515697122206
5.010716072478485,3.2803281230408237,1.5509191068636983,0.16515364686298178
5.2056819885978225,3.6469953154092636,1.5932009723832625,0.17705045407984235
5.458133099506477,3.79288889995669,1.6573026693619042,0.20479730108150856
5.400295923711312,4.283791190390298,1.6296443535865497,0.2941043807109996
4.855423573247157,2.9167102073814206,1.7318356650828677,0.24274109013630668
4.646516549002477,3.236795317139795,1.4501137559152673,0.013812236840879233
4.78740067662593,2.845838701717284,1.5641324529015879,0.08701984311988478
4.921964501843511,3.6975078072984333,1.4237514594165825,0.10719294068486229
5.316339175040683,3.8426997391491353,1.3776858908665612,0.2100932847014661
5.541440761127422,4.106738339776078,1.7843735750082774,0.1908906471539863
5.573499970730043,3.9929586433900486,1.5358621577462082,0.29240951199068743
4.880848502764959,3.632582982996457,1.560211551273444,0.24460135014685025
5.490839885505514,3.625544331071259,1.4029858679718674,0.3782820836458799
5.228142253605471,3.315738953760126,1.5124269158898664,0.4288369280106039
5.319969015034848,3.8047906134050127,1.6496827703769827,0.15725819792384169
4.822183351653629,3.3648324345361953,1.5118504728684876,0.30757604829205926
5.342148839626473,3.899859426591425,1.5868327274507552,0.044660514768242704
4.711918621788368,3.0877225800148005,1.3854707605462273,0.26590017570323804
4.786730104202202,3.6807241105998085,1.3073653485418948,0.3050146480411001
4.896116796621494,2.9278462422328007,1.5160626362410643,0.15870361606627092
4.918279997902511,3.2139814708624317,1.4506257260324258,0.09747560665735924
4.475636512307423,2.9825754386139316,1.5288992459866848,0.1996035401039764
4.556670128329311,2.597309096882106,1.5312935322707726,0.26447421682571765
5.243585007139546,3.240209002128108,1.3213471199317917,0.10977195327956202
5.292897517361697,3.6652415138789034,1.1995190488501093,0.15341844587954956
5.066811079438376,3.720859151851226,1.174949152934344,0.10019385778570297
4.417317716088359,2.7559653281498764,1.6935957760194926,0.2814638159918139
5.267718890224079,3.9276360835855004,1.4681654173533296,0.31946448635541447
4.729862579397778,3.761503873445736,1.621037635280259,0.2431080491125093
4.205886301463133,2.513252808160699,1.1157979618300007,0.0406637832105656
5.931016466172264,4.121617812581355,1.675605573828608,0.3924188252934392
5.400690310504025,3.508352722170675,1.612172964045836,0.31091215253090965
5.0655955489428095,3.721700598589327,1.5758851618671763,0.28350925524702314
5.069548952100678,3.133805073548801,1.3145241379947183,0.11068018074733191
4.700659249960738,3.181180747043588,1.3605914119195692,0.21148079243027307
5.182421016320349,3.7640550054080686,1.5377538507752895,0.14667040845949797
5.048290729113408,3.6794475414028227,1.4497260497569462,0.30408964636622743
5.116711568228614,3.6295233150426127,1.266250606777261,0.3266480283984397
4.464510373642938,2.778623356554355,1.4705936890797777,0.037293600428328216
5.415190142282898,3.407724269833735,1.4664691192205348,0.1417060977083492
4.908582532865471,3.3944568207769357,1.4788539131695957,0.17293609144426852
5.227281788615051,3.637335425047887,1.34377464296183,0.27409487840323526
4.825819983656349,3.9380172957723074,1.62592075682659,0.14936232821733553
5.113312113279642,3.690046088951723,1.415858415995843,0.20308726667934812
4.721291421701416,3.1703967915250115,1.5269700160467794,0.23000465595718012
5.210534304001015,3.2057204217737074,1.6287838329686222,0.21297732864115151
5.56226717943868,4.0885880030176285,1.3224285440697818,0.32619715973347857
4.643007058652901,3.08629243468049,1.2595242214027196,0.13477724354055512
4.655669626364964,2.8102662963618372,1.204210289361588,0.26240628879552624
4.660782865430057,2.9664593368448253,1.5786749551697932,0.12207883119680976
4.568737252824532,2.883609072168883,1.2046478946552808,0.2986189150121291
4.934185173021755,3.4675235703908465,1.3767704982067188,0.2935070963267615
5.25383188482376,3.4138622767527997,1.6064174868762748,0.38372080292800637
4.902839711512547,2.9691697212881607,1.569913240773211,0.18532813864385572
5.271206535398535,3.4267156569904396,1.3174873997683574,0.26301130267055894
4.567360371035815,3.4651018362985577,1.404294146556189,0.12135572908472136
5.188150340587909,3.721893982817088,1.3159304033165966,0.23268693024342302
5.054840645466916,4.000916528635603,1.4493205484225808,0.2593065421488938
4.518143415973025,3.11676775736675,1.5358158850418981,0.23141565477604234
5.037105776752538,3.474933184802961,1.6686069407022859,0.2725511443205085
5.4352715059342325,3.4809882008206268,1.3936866450159533,0.25758667988332207
5.2360589220703835,3.7612825067970093,1.2837117944102432,0.174345323390044
4.917444282494509,3.722861317471663,1.35767206188138,0.08860385816668387
5.610243280090788,4.363768944724024,1.8015092244988722,0.4212116835348495
5.112506676127519,3.1942039900355916,1.4426240899077665,0.23142042187998657
4.9065664898329,3.400434466194032,1.3093727893273719,0.13696033674398778
5.532492932636146,3.612416502562082,1.5712146023311548,0.2414818135469856
5.210463526267759,3.4645282852079204,1.261310409570131,0.13483939799310546
5.255199303735662,3.5293091453537713,1.5447929039990933,0.07836825701798245
5.037843402133059,3.5359108963307793,1.524809439157229,0.272877229261259
4.949850312718451,2.9118541983118766,1.718748048385966,0.17374881123317992
4.396001710465243,2.692876663731078,1.1085018160742577,0.039124451508291636
4.757794189962575,3.508049567006532,1.3896410561369958,0.24634701532807535
4.868273134668321,3.560365935852669,1.236783585457071,0.19902576401926075
4.987867221609104,3.4361291101772924,1.2533330304971135,0.23960838376791369
5.124991804961777,3.6214005759941994,1.251338636583421,0.24736581637124366
4.6567529255035724,2.655199015058915,1.389792522003739,0.05979078595225554
5.4696990186963905,3.21281741210335,1.5944481588073844,0.2520690146137761
5.122570180293475,3.666654037839468,1.3981634942091397,0.13095021604475585
5.0166231883039565,3.0712747978853816,1.6314075255229943,0.22506776118635552
4.597460425149974,3.153213118266639,1.4415509327530922,0.34543194213147377
5.020915773702201,3.700720280521565,1.3534307782699582,0.19376974708013842
5.280377133483343,3.502049581534667,1.4128874165627041,0.2540546795203737
5.630217781227975,3.8178190368163416,1.5945717948974176,0.13288861602900504
4.570668671489087,3.075693758289336,1.384937955745428,0.05410540304434294
